scientific_name,en_name,lat,lon
Carya illinoinensis,Pecan,30.307387226001,-97.726348336803
Carya illinoinensis,Pecan,30.247283804882997,-97.74405532415881
Carya illinoinensis,Pecan,30.262745216400297,-97.7376097028404
Carya illinoinensis,Pecan,30.2426248484473,-97.7455690257251
Carya illinoinensis,Pecan,30.2401985982399,-97.75997139517851
Carya illinoinensis,Pecan,30.2999333719591,-97.7259101895533
Carya illinoinensis,Pecan,30.241511102266802,-97.76659768940469
Carya illinoinensis,Pecan,30.241437960284802,-97.7595667085203
Carya illinoinensis,Pecan,30.261344244876,-97.750682251968
Carya illinoinensis,Pecan,30.2985890713475,-97.7265033647353
Carya illinoinensis,Pecan,30.2706860487576,-97.7514348249252
Carya illinoinensis,Pecan,30.2643073981251,-97.7704684732377
Carya illinoinensis,Pecan,30.263753915314805,-97.7719699860999
Carya illinoinensis,Pecan,30.2638713093048,-97.7718604465913
Carya illinoinensis,Pecan,30.264059997136698,-97.7719300240655
Carya illinoinensis,Pecan,30.263599985862303,-97.7702800091109
Carya illinoinensis,Pecan,30.2639060691641,-97.77097716327091
Carya illinoinensis,Pecan,30.2397404435896,-97.75892404555701
Carya illinoinensis,Pecan,30.2406792761057,-97.7584838689672
Carya illinoinensis,Pecan,30.2623919082756,-97.7104269527263
Carya illinoinensis,Pecan,30.1996792799374,-97.7397680231183
Carya illinoinensis,Pecan,30.3038449577558,-97.69666960399799
Carya illinoinensis,Pecan,30.303917114697498,-97.6966476002552
Carya illinoinensis,Pecan,30.303964614768702,-97.6967666254105
Carya illinoinensis,Pecan,30.302604697024805,-97.69537133018221
Carya illinoinensis,Pecan,30.304027486119498,-97.6967598681999
Carya illinoinensis,Pecan,30.2376083789664,-97.6907892229185
Carya illinoinensis,Pecan,30.2630964795964,-97.7450743720002
Carya illinoinensis,Pecan,30.287853092238997,-97.6823302443141
Carya illinoinensis,Pecan,30.3411546701866,-97.72958779928899
Carya illinoinensis,Pecan,30.2489883004847,-97.71419028473791
Carya illinoinensis,Pecan,30.259273055001803,-97.7523339695566
Carya illinoinensis,Pecan,30.2406195550948,-97.7584285710976
Carya illinoinensis,Pecan,30.2598137426824,-97.68896525225028
Carya illinoinensis,Pecan,30.3179066257192,-97.7315404342893
Carya illinoinensis,Pecan,30.2951130765268,-97.7401528711393
Carya illinoinensis,Pecan,30.2622914749399,-97.7104771431143
Carya illinoinensis,Pecan,30.2978456849898,-97.7272908792786
Carya illinoinensis,Pecan,30.299728555766396,-97.7258238366618
Carya illinoinensis,Pecan,30.260165569026498,-97.68940766942421
Carya illinoinensis,Pecan,30.301225234367,-97.72604638286501
Carya illinoinensis,Pecan,30.2591382201266,-97.69167957178308
Carya illinoinensis,Pecan,30.251063023408104,-97.73400135021821
Carya illinoinensis,Pecan,30.3069372464592,-97.726091724552
Carya illinoinensis,Pecan,30.271306152540497,-97.7133306617623
Carya illinoinensis,Pecan,30.259633422863196,-97.69079525086158
Carya illinoinensis,Pecan,30.259604536473102,-97.6913550224251
Carya illinoinensis,Pecan,30.259585232158198,-97.6914192010507
Carya illinoinensis,Pecan,30.2595549412851,-97.69146673081708
Carya illinoinensis,Pecan,30.250220430233398,-97.72788580987101
Carya illinoinensis,Pecan,30.2595251767446,-97.6904303129364
Carya illinoinensis,Pecan,30.2598708886272,-97.6904538307418
Carya illinoinensis,Pecan,30.259946346792898,-97.69042657790821
Carya illinoinensis,Pecan,30.2596981653167,-97.691089904559
Carya illinoinensis,Pecan,30.260899282999002,-97.7106443580533
Carya illinoinensis,Pecan,30.260956051090698,-97.7106510849793
Carya illinoinensis,Pecan,30.293376838640004,-97.73866488316759
Carya illinoinensis,Pecan,30.2500154569041,-97.73199519218541
Carya illinoinensis,Pecan,30.263131411901497,-97.76963663164551
Carya illinoinensis,Pecan,30.299588062754,-97.7259520068499
Carya illinoinensis,Pecan,30.2491908668597,-97.7299381116371
Carya illinoinensis,Pecan,30.2051310953197,-97.7303857914453
Carya illinoinensis,Pecan,30.3627700955031,-97.7590367902036
Carya illinoinensis,Pecan,30.3367296899898,-97.71526985771669
Carya illinoinensis,Pecan,30.357292784312,-97.69265636917109
Carya illinoinensis,Pecan,30.273706126416002,-97.69136017843279
Carya illinoinensis,Pecan,30.259986160886896,-97.7543727434338
Carya illinoinensis,Pecan,30.292450163796396,-97.747024416847
Carya illinoinensis,Pecan,30.249418847090897,-97.728395933439
Carya illinoinensis,Pecan,30.260777060103198,-97.68766630939079
Carya illinoinensis,Pecan,30.2601459574086,-97.6892223225746
Carya illinoinensis,Pecan,30.2591503516325,-97.691338207608
Carya illinoinensis,Pecan,30.3092936484425,-97.6862067740383
Carya illinoinensis,Pecan,30.2513023329858,-97.71988195869591
Carya illinoinensis,Pecan,30.261677070195397,-97.6921114469328
Carya illinoinensis,Pecan,30.3755436143798,-97.6953148962446
Carya illinoinensis,Pecan,30.2612300898052,-97.7581958585247
Carya illinoinensis,Pecan,30.258926135836102,-97.7521140684553
Carya illinoinensis,Pecan,30.260571046682898,-97.7564288340954
Carya illinoinensis,Pecan,30.361843556036302,-97.7019602925984
Carya illinoinensis,Pecan,30.325052583099605,-97.6835371075823
Carya illinoinensis,Pecan,30.301461817943,-97.6888594095228
Carya illinoinensis,Pecan,30.3325542750986,-97.6972944563957
Carya illinoinensis,Pecan,30.2593258775103,-97.6916715227445
Carya illinoinensis,Pecan,30.2704431954401,-97.7149248646064
Carya illinoinensis,Pecan,30.3009843649127,-97.72573846404508
Carya illinoinensis,Pecan,30.250213898541396,-97.72692650873621
Carya illinoinensis,Pecan,30.2906678637458,-97.73134236009892
Carya illinoinensis,Pecan,30.3071150715664,-97.7262019528946
Carya illinoinensis,Pecan,30.262655886441003,-97.7364587912917
Carya illinoinensis,Pecan,30.278015896894697,-97.68981270600429
Carya illinoinensis,Pecan,30.262241291027898,-97.7366049140967
Carya illinoinensis,Pecan,30.3005950787746,-97.7244341339663
Carya illinoinensis,Pecan,30.2403002069339,-97.76017052747841
Carya illinoinensis,Pecan,30.275399764320603,-97.6911526928442
Carya illinoinensis,Pecan,30.2144927666272,-97.7684718344762
Carya illinoinensis,Pecan,30.298200942418,-97.72709580500151
Carya illinoinensis,Pecan,30.251470529914698,-97.73523188359002
Carya illinoinensis,Pecan,30.2511126130437,-97.73523929604879
Carya illinoinensis,Pecan,30.244718707929696,-97.7445726907025
Carya illinoinensis,Pecan,30.2646242414643,-97.76985556392451
Carya illinoinensis,Pecan,30.3285404023965,-97.6965401808617
Carya illinoinensis,Pecan,30.3834767650782,-97.68367288701789
Carya illinoinensis,Pecan,30.2634932492029,-97.7544410278885
Carya illinoinensis,Pecan,30.3864848918016,-97.6897508237469
Carya illinoinensis,Pecan,30.2627976544882,-97.7625209075027
Carya illinoinensis,Pecan,30.3149921419877,-97.6979592906567
Carya illinoinensis,Pecan,30.261707792783398,-97.7511735398036
Carya illinoinensis,Pecan,30.243663237446604,-97.7189959577956
Carya illinoinensis,Pecan,30.274547102737998,-97.75130903995691
Carya illinoinensis,Pecan,30.256879251965,-97.7510767192458
Carya illinoinensis,Pecan,30.270038576243202,-97.72362650970899
Carya illinoinensis,Pecan,30.297444018024997,-97.73892123673849
Carya illinoinensis,Pecan,30.2958884435612,-97.7393191711273
Carya illinoinensis,Pecan,30.2730828706807,-97.71493517869041
Carya illinoinensis,Pecan,30.295164683137497,-97.7399603371008
Carya illinoinensis,Pecan,30.2952509055653,-97.7412233483414
Carya illinoinensis,Pecan,30.261767141314,-97.7097917855998
Carya illinoinensis,Pecan,30.249971726744498,-97.7315970190987
Carya illinoinensis,Pecan,30.2501912687213,-97.7277163508172
Carya illinoinensis,Pecan,30.2625662648342,-97.7104678401837
Carya illinoinensis,Pecan,30.2615707737217,-97.6920552207557
Carya illinoinensis,Pecan,30.2961238170022,-97.7395935946369
Carya illinoinensis,Pecan,30.294866764016103,-97.74010025304779
Carya illinoinensis,Pecan,30.296943776606103,-97.73929727244492
Carya illinoinensis,Pecan,30.298166973659896,-97.7385190192402
Carya illinoinensis,Pecan,30.2979718784162,-97.73884853794641
Carya illinoinensis,Pecan,30.297764330992,-97.7388278420806
Carya illinoinensis,Pecan,30.2453184473041,-97.744816338896
Carya illinoinensis,Pecan,30.2982812705177,-97.72709937275742
Carya illinoinensis,Pecan,30.252141967516604,-97.7354812286801
Carya illinoinensis,Pecan,30.2488763363122,-97.71421331133992
Carya illinoinensis,Pecan,30.248711762491304,-97.71420560978011
Carya illinoinensis,Pecan,30.248378817093002,-97.71423713286829
Carya illinoinensis,Pecan,30.2425961505502,-97.7662280075328
Carya illinoinensis,Pecan,30.2950106795752,-97.7405035293986
Carya illinoinensis,Pecan,30.2449557630441,-97.7160367483139
Carya illinoinensis,Pecan,30.265537944143702,-97.73920271011801
Carya illinoinensis,Pecan,30.288376183474497,-97.76401027573691
Carya illinoinensis,Pecan,30.302297229254304,-97.6759342209698
Carya illinoinensis,Pecan,30.266379340736197,-97.7685708880116
Carya illinoinensis,Pecan,30.266293300495,-97.76858825504151
Carya illinoinensis,Pecan,30.266514576430996,-97.7681093580418
Carya illinoinensis,Pecan,30.2678974184767,-97.7654239005753
Carya illinoinensis,Pecan,30.267914159554,-97.76409264975891
Carya illinoinensis,Pecan,30.267604756149,-97.7632537847339
Carya illinoinensis,Pecan,30.2674441618037,-97.76265724982521
Carya illinoinensis,Pecan,30.266308552248603,-97.7676355711565
Carya illinoinensis,Pecan,30.266546730178,-97.76489276632309
Carya illinoinensis,Pecan,30.2665790361655,-97.7653738618816
Carya illinoinensis,Pecan,30.266521817622102,-97.7666992944298
Carya illinoinensis,Pecan,30.2692388789503,-97.769020011563
Carya illinoinensis,Pecan,30.2689322147898,-97.7677311476828
Carya illinoinensis,Pecan,30.2690343294584,-97.76726525569059
Carya illinoinensis,Pecan,30.2604357872385,-97.7550587514366
Carya illinoinensis,Pecan,30.2608025224859,-97.75510003091878
Carya illinoinensis,Pecan,30.3021106416359,-97.7466492488193
Carya illinoinensis,Pecan,30.2689898469292,-97.76977513139641
Carya illinoinensis,Pecan,30.2591838339572,-97.75002317274709
Carya illinoinensis,Pecan,30.2691181254921,-97.7669312495198
Carya illinoinensis,Pecan,30.2656268709584,-97.7699503565784
Carya illinoinensis,Pecan,30.2624111031263,-97.71058000204701
Carya illinoinensis,Pecan,30.2963214964959,-97.7395044819585
Carya illinoinensis,Pecan,30.2621267677246,-97.71067387342579
Carya illinoinensis,Pecan,30.3074097598457,-97.726458260102
Carya illinoinensis,Pecan,30.30740168874,-97.7265590888608
Carya illinoinensis,Pecan,30.241058289765,-97.7661200727897
Carya illinoinensis,Pecan,30.2434026396559,-97.7169496235573
Carya illinoinensis,Pecan,30.268045417207603,-97.7646680121953
Carya illinoinensis,Pecan,30.268911390797,-97.7143034811948
Carya illinoinensis,Pecan,30.265973227048804,-97.7120649054735
Carya illinoinensis,Pecan,30.269147775507804,-97.7683735770717
Carya illinoinensis,Pecan,30.271368195992498,-97.7135644716522
Carya illinoinensis,Pecan,30.267351244676,-97.7141457759916
Carya illinoinensis,Pecan,30.2670842938549,-97.7143839078487
Carya illinoinensis,Pecan,30.267083778579604,-97.71434254097281
Carya illinoinensis,Pecan,30.273619630038198,-97.735562629876
Carya illinoinensis,Pecan,30.269008087628897,-97.76749446834141
Carya illinoinensis,Pecan,30.2691392018247,-97.7674919982338
Carya illinoinensis,Pecan,30.268483094582802,-97.7659643352808
Carya illinoinensis,Pecan,30.269475890948,-97.7132630309799
Carya illinoinensis,Pecan,30.270061210546398,-97.713001514986
Carya illinoinensis,Pecan,30.2701328821977,-97.7127525760528
Carya illinoinensis,Pecan,30.2700443130791,-97.7138753697632
Carya illinoinensis,Pecan,30.2618929547019,-97.70976552314329
Carya illinoinensis,Pecan,30.2750269196946,-97.7355839511874
Carya illinoinensis,Pecan,30.259939661895,-97.6896026549047
Carya illinoinensis,Pecan,30.2598012911132,-97.68969734181678
Carya illinoinensis,Pecan,30.2711061411508,-97.71340573666441
Carya illinoinensis,Pecan,30.259225446092803,-97.69211633939828
Carya illinoinensis,Pecan,30.2571500158956,-97.7346880400218
Carya illinoinensis,Pecan,30.2636725328862,-97.76842702873189
Carya illinoinensis,Pecan,30.2645612939032,-97.77120484952191
Carya illinoinensis,Pecan,30.264636185033,-97.770861023004
Carya illinoinensis,Pecan,30.263795157581395,-97.769077722414
Carya illinoinensis,Pecan,30.2637913912642,-97.7690571646665
Carya illinoinensis,Pecan,30.214351174705502,-97.76797037064681
Carya illinoinensis,Pecan,30.343174441558197,-97.7490117071805
Carya illinoinensis,Pecan,30.270832709670202,-97.71472744519511
Carya illinoinensis,Pecan,30.245540283344802,-97.7160119402726
Carya illinoinensis,Pecan,30.2694833966823,-97.71170711030649
Carya illinoinensis,Pecan,30.2690994831898,-97.7680728342747
Carya illinoinensis,Pecan,30.294479782832397,-97.7388577874605
Carya illinoinensis,Pecan,30.273038070052,-97.7152947432784
Carya illinoinensis,Pecan,30.271368766213,-97.7131134931834
Carya illinoinensis,Pecan,30.2738799760358,-97.73667250340749
Carya illinoinensis,Pecan,30.3439958083947,-97.7093035797559
Carya illinoinensis,Pecan,30.380236809843996,-97.6716964442833
Carya illinoinensis,Pecan,30.237762519429698,-97.6905924166063
Carya illinoinensis,Pecan,30.293423484863702,-97.7384584132739
Carya illinoinensis,Pecan,30.3196663548874,-97.7272499581278
Carya illinoinensis,Pecan,30.3560324308502,-97.6987067661924
Carya illinoinensis,Pecan,30.385625877685104,-97.69050439966341
Carya illinoinensis,Pecan,30.244415655974603,-97.72176845025508
Carya illinoinensis,Pecan,30.3074252917733,-97.72657556813309
Carya illinoinensis,Pecan,30.307489556841997,-97.72659668655729
Carya illinoinensis,Pecan,30.2732133653297,-97.73502335895729
Carya illinoinensis,Pecan,30.3894872735971,-97.6792173422345
Carya illinoinensis,Pecan,30.3891380761203,-97.6781839110272
Carya illinoinensis,Pecan,30.260802362563602,-97.74998051123609
Carya illinoinensis,Pecan,30.263876594219,-97.7553796380694
Carya illinoinensis,Pecan,30.3196146944033,-97.7272847042203
Carya illinoinensis,Pecan,30.2602295502883,-97.68885900389509
Carya illinoinensis,Pecan,30.3011093775133,-97.7259998451047
Carya illinoinensis,Pecan,30.2527568152229,-97.7195881025733
Carya illinoinensis,Pecan,30.2908312595798,-97.73049435553179
Carya illinoinensis,Pecan,30.290424428368002,-97.7319926335937
Carya illinoinensis,Pecan,30.251580058860302,-97.7187474880669
Carya illinoinensis,Pecan,30.2510956739623,-97.71873842824141
Carya illinoinensis,Pecan,30.253190392343804,-97.719718072634
Carya illinoinensis,Pecan,30.3110359469297,-97.6981365689168
Carya illinoinensis,Pecan,30.2984120741538,-97.72573211615119
Carya illinoinensis,Pecan,30.240798623295603,-97.75859792084792
Carya illinoinensis,Pecan,30.2512686173316,-97.7352245811458
Carya illinoinensis,Pecan,30.2512437716503,-97.73479424595881
Carya illinoinensis,Pecan,30.2449616984262,-97.7226692349999
Carya illinoinensis,Pecan,30.273669783499198,-97.69096615644821
Carya illinoinensis,Pecan,30.2093677957449,-97.75338554660671
Carya illinoinensis,Pecan,30.2528857885699,-97.719833905287
Carya illinoinensis,Pecan,30.295279280489897,-97.7414446045302
Carya illinoinensis,Pecan,30.293682567069602,-97.73921513911829
Carya illinoinensis,Pecan,30.2641299993856,-97.77055768380171
Carya illinoinensis,Pecan,30.2607767747329,-97.72866564646989
Carya illinoinensis,Pecan,30.295266572523104,-97.71038241297121
Carya illinoinensis,Pecan,30.303016896507696,-97.6961987036516
Carya illinoinensis,Pecan,30.199705505824397,-97.73958544686269
Carya illinoinensis,Pecan,30.1997281041985,-97.7396949962776
Carya illinoinensis,Pecan,30.174191123766303,-97.74699783292009
Carya illinoinensis,Pecan,30.294782582167898,-97.740130468639
Carya illinoinensis,Pecan,30.2828969872131,-97.7530258754215
Carya illinoinensis,Pecan,30.263589980752602,-97.7695600107745
Carya illinoinensis,Pecan,30.2830020621385,-97.7530701587986
Carya illinoinensis,Pecan,30.2815590845071,-97.7513448844504
Carya illinoinensis,Pecan,30.2492807231775,-97.71429680982081
Carya illinoinensis,Pecan,30.340780939714698,-97.73084723146921
Carya illinoinensis,Pecan,30.3420486263729,-97.73092671139351
Carya illinoinensis,Pecan,30.2999824657837,-97.7258817948721
Carya illinoinensis,Pecan,30.270202434679604,-97.7468348120072
Carya illinoinensis,Pecan,30.298156734242802,-97.72716292546421
Carya illinoinensis,Pecan,30.299962301273,-97.7258640189063
Carya illinoinensis,Pecan,30.240987513246303,-97.7590343254017
Carya illinoinensis,Pecan,30.2594785184138,-97.6917820383615
Carya illinoinensis,Pecan,30.263372569155397,-97.77026390016078
Carya illinoinensis,Pecan,30.240133451019602,-97.75867564972349
Carya illinoinensis,Pecan,30.1749117640233,-97.74924496041979
Carya illinoinensis,Pecan,30.293781823082,-97.7393712257557
Carya illinoinensis,Pecan,30.1757919521509,-97.7486621424523
Carya illinoinensis,Pecan,30.2588534611208,-97.7511113516878
Carya illinoinensis,Pecan,30.3011708762856,-97.72598499766892
Carya illinoinensis,Pecan,30.259804759822803,-97.69040133722571
Carya illinoinensis,Pecan,30.3011910277086,-97.72591022088791
Carya illinoinensis,Pecan,30.2733583788022,-97.7359793414665
Carya illinoinensis,Pecan,30.241326024516802,-97.7593984806015
Carya illinoinensis,Pecan,30.2751667098249,-97.7354165543681
Carya illinoinensis,Pecan,30.2937960952186,-97.73951790070049
Carya illinoinensis,Pecan,30.2998750414785,-97.72552244501341
Carya illinoinensis,Pecan,30.3121898105782,-97.7443346273667
Carya illinoinensis,Pecan,30.259322617953895,-97.6920377061084
Carya illinoinensis,Pecan,30.2593177830235,-97.6914297198019
Carya illinoinensis,Pecan,30.2595407723175,-97.6914931933976
Carya illinoinensis,Pecan,30.2595649762144,-97.69159993552842
Carya illinoinensis,Pecan,30.2597929153235,-97.6900885385285
Carya illinoinensis,Pecan,30.2595595226078,-97.6893875766144
Carya illinoinensis,Pecan,30.260015488200104,-97.6906531194069
Carya illinoinensis,Pecan,30.2705210006909,-97.7242011209206
Carya illinoinensis,Pecan,30.245291868983998,-97.7450744651979
Carya illinoinensis,Pecan,30.2626372119307,-97.7381651038266
Carya illinoinensis,Pecan,30.2752185618051,-97.6909829249625
Carya illinoinensis,Pecan,30.2502041037133,-97.7325221665022
Carya illinoinensis,Pecan,30.2602284221595,-97.6895053069038
Carya illinoinensis,Pecan,30.2513212633335,-97.7294120322612
Carya illinoinensis,Pecan,30.3070703874932,-97.7261266727231
Carya illinoinensis,Pecan,30.3075430659606,-97.7264242607025
Carya illinoinensis,Pecan,30.2432412271066,-97.7453839224138
Carya illinoinensis,Pecan,30.3209448458393,-97.7262658349235
Carya illinoinensis,Pecan,30.226040279189302,-97.7325933887446
Carya illinoinensis,Pecan,30.3352853962548,-97.71600712512871
Carya illinoinensis,Pecan,30.242758190906102,-97.75872727704441
Carya illinoinensis,Pecan,30.2279973998421,-97.76845525808581
Carya illinoinensis,Pecan,30.2736597060565,-97.6906682223823
Carya illinoinensis,Pecan,30.3073847039796,-97.7266313762035
Carya illinoinensis,Pecan,30.259364147133603,-97.7526199889723
Carya illinoinensis,Pecan,30.2599404125272,-97.7542265743178
Carya illinoinensis,Pecan,30.2602463157615,-97.7551098568547
Carya illinoinensis,Pecan,30.259635957499498,-97.6915383033167
Carya illinoinensis,Pecan,30.306672923045,-97.74609185194478
Carya illinoinensis,Pecan,30.306555268597396,-97.72608466570681
Carya illinoinensis,Pecan,30.310689865651398,-97.6983457609749
Carya illinoinensis,Pecan,30.3087294408251,-97.69957674471131
Carya illinoinensis,Pecan,30.312455178565504,-97.6971452238331
Carya illinoinensis,Pecan,30.3147237931223,-97.6954301396348
Carya illinoinensis,Pecan,30.258899952361197,-97.75128211395149
Carya illinoinensis,Pecan,30.2907563606993,-97.73192312193491
Carya illinoinensis,Pecan,30.2597822548492,-97.7537741344873
Carya illinoinensis,Pecan,30.3851575846092,-97.6825526964777
Carya illinoinensis,Pecan,30.260588082368496,-97.68818317155899
Carya illinoinensis,Pecan,30.2605785549822,-97.6880534361015
Carya illinoinensis,Pecan,30.259281059722298,-97.6917722324028
Carya illinoinensis,Pecan,30.2603874704962,-97.6893411101693
Carya illinoinensis,Pecan,30.213285331367,-97.7678186802799
Carya illinoinensis,Pecan,30.21417028226,-97.76776696065349
Carya illinoinensis,Pecan,30.2910027260361,-97.73161501941641
Carya illinoinensis,Pecan,30.2901920274436,-97.73140884361929
Carya illinoinensis,Pecan,30.2780259958702,-97.6898156295175
Carya illinoinensis,Pecan,30.2443419050685,-97.7446662623873
Carya illinoinensis,Pecan,30.2721916248765,-97.74584465487179
Carya illinoinensis,Pecan,30.300571534168895,-97.7244826940237
Carya illinoinensis,Pecan,30.300517779632003,-97.7246955920762
Carya illinoinensis,Pecan,30.300360757946898,-97.724441386475
Carya illinoinensis,Pecan,30.2412558833286,-97.7593227753713
Carya illinoinensis,Pecan,30.299753346199196,-97.72611226465229
Carya illinoinensis,Pecan,30.298868048060196,-97.7267093306394
Carya illinoinensis,Pecan,30.259717220451797,-97.69000297577008
Carya illinoinensis,Pecan,30.2523785614998,-97.77595880572291
Carya illinoinensis,Pecan,30.265751216086997,-97.7107355802294
Carya illinoinensis,Pecan,30.3422267951721,-97.7312276180831
Carya illinoinensis,Pecan,30.3422617797714,-97.731302175257
Carya illinoinensis,Pecan,30.2512405617386,-97.735488975403
Carya illinoinensis,Pecan,30.342195198583898,-97.7311316602329
Carya illinoinensis,Pecan,30.261675425565098,-97.75109956043491
Carya illinoinensis,Pecan,30.263420829778102,-97.75430450134041
Carya illinoinensis,Pecan,30.3104615503313,-97.6700550724134
Carya illinoinensis,Pecan,30.2743847871523,-97.7517834992121
Carya illinoinensis,Pecan,30.274279982266304,-97.75137769808408
Carya illinoinensis,Pecan,30.2463310199748,-97.7435724681617
Carya illinoinensis,Pecan,30.307105081630603,-97.74707872727319
Carya illinoinensis,Pecan,30.244434337096894,-97.744619913117
Carya illinoinensis,Pecan,30.300078172333997,-97.72594101602292
Carya illinoinensis,Pecan,30.298201392415802,-97.7268487604215
Carya illinoinensis,Pecan,30.261798383677696,-97.70977157837619
Carya illinoinensis,Pecan,30.262492661420804,-97.71232906963881
Carya illinoinensis,Pecan,30.2997987363064,-97.7255989918861
Carya illinoinensis,Pecan,30.250339245416,-97.7322425980295
Carya illinoinensis,Pecan,30.2501758184696,-97.73184970835699
Carya illinoinensis,Pecan,30.2510634105876,-97.7326259623329
Carya illinoinensis,Pecan,30.2701486027559,-97.72382832304899
Carya illinoinensis,Pecan,30.2616295288129,-97.69197684441559
Carya illinoinensis,Pecan,30.298654092101998,-97.73846623999891
Carya illinoinensis,Pecan,30.2436972688644,-97.7452550010544
Carya illinoinensis,Pecan,30.3073120827595,-97.7262967657908
Carya illinoinensis,Pecan,30.298516378280002,-97.72625585332909
Carya illinoinensis,Pecan,30.2982763943758,-97.7270692036553
Carya illinoinensis,Pecan,30.298330174616698,-97.7270345669812
Carya illinoinensis,Pecan,30.298306663744803,-97.72703615233391
Carya illinoinensis,Pecan,30.2983023087883,-97.7270911667842
Carya illinoinensis,Pecan,30.252228048622104,-97.7760724044521
Carya illinoinensis,Pecan,30.2485260535362,-97.71436273839979
Carya illinoinensis,Pecan,30.2455502871975,-97.72258626007022
Carya illinoinensis,Pecan,30.2572618953171,-97.75769603244748
Carya illinoinensis,Pecan,30.253582517996303,-97.76069176652719
Carya illinoinensis,Pecan,30.266468199169303,-97.7682340331648
Carya illinoinensis,Pecan,30.267776143151302,-97.7655508557713
Carya illinoinensis,Pecan,30.267428547538298,-97.76283858751991
Carya illinoinensis,Pecan,30.265899657753895,-97.76964014683192
Carya illinoinensis,Pecan,30.2684209553444,-97.7658403239807
Carya illinoinensis,Pecan,30.2666750646807,-97.7675410111767
Carya illinoinensis,Pecan,30.2690089853465,-97.76696108340842
Carya illinoinensis,Pecan,30.2607280209077,-97.75528343626779
Carya illinoinensis,Pecan,30.2609210541292,-97.75519942313758
Carya illinoinensis,Pecan,30.2661573572963,-97.76998487499891
Carya illinoinensis,Pecan,30.307456117356,-97.7264346287238
Carya illinoinensis,Pecan,30.2509194571504,-97.73372896794059
Carya illinoinensis,Pecan,30.2511284412505,-97.7353850728851
Carya illinoinensis,Pecan,30.251542144187997,-97.73554086301701
Carya illinoinensis,Pecan,30.2613544087638,-97.70967563388979
Carya illinoinensis,Pecan,30.2670911373193,-97.7702785778697
Carya illinoinensis,Pecan,30.269439677765003,-97.71426842671431
Carya illinoinensis,Pecan,30.2669763137756,-97.76294292575591
Carya illinoinensis,Pecan,30.2670901239498,-97.76275244820681
Carya illinoinensis,Pecan,30.266268910581303,-97.76789472729371
Carya illinoinensis,Pecan,30.2659848378289,-97.7124133448809
Carya illinoinensis,Pecan,30.2657428172148,-97.71212885903878
Carya illinoinensis,Pecan,30.2661242971327,-97.7117446211124
Carya illinoinensis,Pecan,30.2657513211938,-97.71180915145679
Carya illinoinensis,Pecan,30.2655258255535,-97.711652193404
Carya illinoinensis,Pecan,30.270986703589397,-97.71345466962731
Carya illinoinensis,Pecan,30.271194392224697,-97.71321163760041
Carya illinoinensis,Pecan,30.267134831131102,-97.7143468911563
Carya illinoinensis,Pecan,30.269019301820396,-97.76961421136309
Carya illinoinensis,Pecan,30.272860857623,-97.7356436647856
Carya illinoinensis,Pecan,30.2732692258575,-97.73534235971609
Carya illinoinensis,Pecan,30.270181465618702,-97.7126832266929
Carya illinoinensis,Pecan,30.2702593434864,-97.7129852372317
Carya illinoinensis,Pecan,30.2943155182063,-97.7398735877528
Carya illinoinensis,Pecan,30.258337185891598,-97.68906291119421
Carya illinoinensis,Pecan,30.299916588422104,-97.72553136976879
Carya illinoinensis,Pecan,30.258935507945104,-97.690244160648
Carya illinoinensis,Pecan,30.352578859679102,-97.7356792837933
Carya illinoinensis,Pecan,30.2446037487014,-97.71656868769381
Carya illinoinensis,Pecan,30.2699800362156,-97.72292241168671
Carya illinoinensis,Pecan,30.257103472779605,-97.73470937854799
Carya illinoinensis,Pecan,30.263758030325604,-97.76825201706741
Carya illinoinensis,Pecan,30.2637431928742,-97.7683242067281
Carya illinoinensis,Pecan,30.353624020917,-97.68167161262329
Carya illinoinensis,Pecan,30.263919998902697,-97.7712900191488
Carya illinoinensis,Pecan,30.2641650748088,-97.772181213601
Carya illinoinensis,Pecan,30.2646084364358,-97.77093127489408
Carya illinoinensis,Pecan,30.264552037713102,-97.771985438588
Carya illinoinensis,Pecan,30.264846633507698,-97.76943361636721
Carya illinoinensis,Pecan,30.264129180876196,-97.7703160213032
Carya illinoinensis,Pecan,30.263690623927303,-97.7692539354047
Carya illinoinensis,Pecan,30.263810752347197,-97.7686517638776
Carya illinoinensis,Pecan,30.342219640665302,-97.73118814175051
Carya illinoinensis,Pecan,30.2731552321554,-97.75103775752191
Carya illinoinensis,Pecan,30.2727864564823,-97.7508243574255
Carya illinoinensis,Pecan,30.273200713698802,-97.75049418836029
Carya illinoinensis,Pecan,30.2739619922634,-97.6915761923134
Carya illinoinensis,Pecan,30.314075613526803,-97.74293774717121
Carya illinoinensis,Pecan,30.276348601704502,-97.6916523051359
Carya illinoinensis,Pecan,30.239953361725,-97.75877975523069
Carya illinoinensis,Pecan,30.2510486738726,-97.7180621636569
Carya illinoinensis,Pecan,30.2747883112898,-97.7353254011602
Carya illinoinensis,Pecan,30.269331710857397,-97.7135667244128
Carya illinoinensis,Pecan,30.266473079576897,-97.7123675498255
Carya illinoinensis,Pecan,30.2710614812646,-97.7133589117535
Carya illinoinensis,Pecan,30.2674133094503,-97.71416950374929
Carya illinoinensis,Pecan,30.2687434053121,-97.7142943817885
Carya illinoinensis,Pecan,30.268908647224603,-97.7138598280707
