,s_name_x,en_name_x,lon_x,lat_x,s_name_y,en_name_y,lon_y,lat_y,distance_ft,resistance
34766719,Carya illinoinensis,Pecan,-97.7319560986969,30.2909839065668,Juniperus virginiana,Eastern red-cedar,-97.73184865822441,30.2909251505386,40.06125953536131,1
34767049,Carya illinoinensis,Pecan,-97.7319560986969,30.2909839065668,Juniperus virginiana,Eastern red-cedar,-97.73192157602502,30.2909313065816,22.056425295785903,1
34768277,Carya illinoinensis,Pecan,-97.7319560986969,30.2909839065668,Acer negundo,Box elder,-97.7320145472646,30.291058911925997,32.98057402144484,1
34862750,Carya illinoinensis,Pecan,-97.7112998494037,30.2610675141111,Quercus virginiana,Southern live oak,-97.71130591811891,30.2611740249958,38.903543145899135,1
34862969,Carya illinoinensis,Pecan,-97.7112998494037,30.2610675141111,Quercus virginiana,Southern live oak,-97.7112949009968,30.2612016883629,48.97329158871751,1
34930547,Carya illinoinensis,Pecan,-97.68838777080809,30.2605202463325,Acer negundo,Box elder,-97.68838067053171,30.2603942975635,46.002141590067076,1
34957037,Carya illinoinensis,Pecan,-97.73235606747299,30.2906755007969,Ulmus crassifolia,Cedar elm,-97.732379559468,30.2906222880515,20.775335453232632,1
34958437,Carya illinoinensis,Pecan,-97.73235606747299,30.2906755007969,Ulmus crassifolia,Cedar elm,-97.7323114392243,30.290672242669803,14.108393995251728,1
34959445,Carya illinoinensis,Pecan,-97.73235606747299,30.2906755007969,Ulmus crassifolia,Cedar elm,-97.7323601602376,30.290618967150397,20.66444610308535,1
35057616,Carya illinoinensis,Pecan,-97.745526126816,30.2437768562992,Juniperus ashei,Ashe juniper,-97.74546849343349,30.2437911328377,18.89558773544909,1
35070189,Carya illinoinensis,Pecan,-97.745526126816,30.2437768562992,Prosopis glandulosa,Honey mesquite,-97.7454665151757,30.243672250293603,42.53542383267674,1
35173565,Carya illinoinensis,Pecan,-97.74944880473,30.2710336844292,Quercus stellata,Post oak,-97.7495539232039,30.2710600942094,34.49265142833344,1
35194637,Carya illinoinensis,Pecan,-97.698244075989,30.316229247029902,Quercus alba,White oak,-97.69839255402641,30.3161980249083,48.12681269505858,1
35263083,Carya illinoinensis,Pecan,-97.732304451733,30.2908121934642,Ulmus crassifolia,Cedar elm,-97.7322062761476,30.2908710244075,37.6436784525471,1
35263662,Carya illinoinensis,Pecan,-97.732304451733,30.2908121934642,Ulmus crassifolia,Cedar elm,-97.73223478897292,30.290814008238698,21.9542499276221,1
35288098,Carya illinoinensis,Pecan,-97.691707896226,30.259462468218697,Ulmus americana,American elm,-97.6917592022997,30.259424992985398,21.172584602866742,1
35288442,Carya illinoinensis,Pecan,-97.691707896226,30.259462468218697,Ulmus americana,American elm,-97.6916317942032,30.259449704535605,24.428227147220827,1
35320629,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus ashei,Ashe juniper,-97.7452876666613,30.2430871345323,22.393497172819576,1
35320864,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus ashei,Ashe juniper,-97.7452310414122,30.243107938091,8.761419973565117,1
35320866,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus ashei,Ashe juniper,-97.74530506541821,30.2431057755579,23.032714760211736,1
35320955,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus ashei,Ashe juniper,-97.7452710803693,30.2430795933507,21.484143075110378,1
35321493,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus ashei,Ashe juniper,-97.7453643369579,30.243067780826102,46.00184274771846,1
35321572,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus ashei,Ashe juniper,-97.7453173645842,30.243065236506702,34.66436148522406,1
35334136,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.7453528055706,30.243161224197003,37.763623181214925,1
35334212,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.7452747464588,30.243204009754898,28.97279849370425,1
35334233,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.74526300239759,30.243154074348997,11.456857279180893,1
35334271,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.7452910958345,30.243210968652,33.559336147086725,1
35334395,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.745209505477,30.2431384992329,9.416131137473794,1
35334407,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.7453052874963,30.243184934137503,28.855300781926605,1
35334408,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.7453129491844,30.2431212538474,23.849475062795673,1
35334463,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.7452422114593,30.2430598949399,26.02856265564984,1
35334517,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.74528771076851,30.2431847991997,25.039137554867366,1
35334583,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.74528512200192,30.2430910705581,20.80916741729427,1
35334584,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.7452790076272,30.243112372167396,14.587089462190331,1
35334585,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.74530979830921,30.243241187762198,46.05650941957815,1
35334602,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.7452889533885,30.243195166013997,28.31380729708274,1
35334647,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.7452705055881,30.243181426051997,20.983677107930085,1
35334710,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.7452252654278,30.243194593937602,23.496306838875388,1
35334729,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.74528871370511,30.243181656763703,24.35935026063396,1
35334829,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.74536119871522,30.2430489595987,49.02163947321959,1
35334837,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.74524858427608,30.243188519498702,21.18371149059672,1
35334888,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.7453002201951,30.243129357754697,19.573616722585772,1
35334999,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.74524437481371,30.243193110373397,22.686663014166324,1
35335000,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.7452611995877,30.2431811288544,19.624830749331448,1
35335032,Carya illinoinensis,Pecan,-97.74523814820739,30.2431311562927,Juniperus virginiana,Eastern red-cedar,-97.74530672467908,30.243042661582102,38.85047695271123,1
35368637,Carya illinoinensis,Pecan,-97.72680827599991,30.2501131403087,Celtis occidentalis,Common hackberry,-97.7268450272667,30.250016773376302,37.014479728486876,1
35382115,Carya illinoinensis,Pecan,-97.74711859621229,30.240124432736696,Juniperus ashei,Ashe juniper,-97.7471526879303,30.240217587281,35.64207105796599,1
35392080,Carya illinoinensis,Pecan,-97.74711859621229,30.240124432736696,Ilex vomitoria,Yaupon holly,-97.747109389646,30.240179611648102,20.338016665944412,1
35392165,Carya illinoinensis,Pecan,-97.74711859621229,30.240124432736696,Ilex vomitoria,Yaupon holly,-97.74705482069041,30.240201749630998,34.63528550758706,1
35399594,Carya illinoinensis,Pecan,-97.73151030404509,30.2906054301077,Cercis canadensis,Eastern redbud,-97.7313758228082,30.290552835447997,46.505294749846584,1
35411002,Carya illinoinensis,Pecan,-97.73151030404509,30.2906054301077,Quercus virginiana,Southern live oak,-97.7314657780333,30.290560657782102,21.52936258092984,1
35420519,Carya illinoinensis,Pecan,-97.7317762039867,30.290666632495103,Prunus mexicana,Mexican plum,-97.7318139703518,30.2907164650027,21.72616987929014,1
35423674,Carya illinoinensis,Pecan,-97.7317762039867,30.290666632495103,Ulmus crassifolia,Cedar elm,-97.73179034081508,30.2905583899534,39.73855502933689,1
35426195,Carya illinoinensis,Pecan,-97.7317762039867,30.290666632495103,Ulmus crassifolia,Cedar elm,-97.73168002305441,30.2907263697788,37.321343468239576,1
35426203,Carya illinoinensis,Pecan,-97.7317762039867,30.290666632495103,Ulmus crassifolia,Cedar elm,-97.73185436510349,30.290647563492797,25.58525365091648,1
35435660,Carya illinoinensis,Pecan,-97.7317762039867,30.290666632495103,Juniperus virginiana,Eastern red-cedar,-97.7319050193138,30.290611957392002,45.21513964888542,1
35444000,Carya illinoinensis,Pecan,-97.68984796445629,30.2780880517195,Ulmus crassifolia,Cedar elm,-97.68985708779542,30.278170310640302,30.146430183554216,1
35462647,Carya illinoinensis,Pecan,-97.72420268441691,30.300485028542298,Juniperus ashei,Ashe juniper,-97.72407813268059,30.300418849686103,46.064483227867285,1
35462665,Carya illinoinensis,Pecan,-97.72420268441691,30.300485028542298,Juniperus ashei,Ashe juniper,-97.7240613390106,30.3004737900841,44.708805336999006,1
35462935,Carya illinoinensis,Pecan,-97.72420268441691,30.300485028542298,Juniperus ashei,Ashe juniper,-97.72411022347141,30.300400745876,42.35032925094825,1
35463250,Carya illinoinensis,Pecan,-97.72420268441691,30.300485028542298,Juniperus ashei,Ashe juniper,-97.72405574355021,30.3004650127459,46.85533515788401,1
35463457,Carya illinoinensis,Pecan,-97.72420268441691,30.300485028542298,Juniperus ashei,Ashe juniper,-97.7241014567659,30.3004729563697,32.18701188074978,1
35465169,Carya illinoinensis,Pecan,-97.72420268441691,30.300485028542298,Ulmus crassifolia,Cedar elm,-97.72428118817992,30.3005896546793,45.478368540589805,1
35472614,Carya illinoinensis,Pecan,-97.72420268441691,30.300485028542298,Quercus virginiana,Southern live oak,-97.7242370621437,30.300377638936702,40.645949482623095,1
35477013,Carya illinoinensis,Pecan,-97.72420268441691,30.300485028542298,Juniperus virginiana,Eastern red-cedar,-97.72417017814209,30.300462226861,13.191882662157875,1
35483163,Carya illinoinensis,Pecan,-97.72588603883129,30.299916873039102,Juniperus ashei,Ashe juniper,-97.72585518507928,30.3000218045534,39.494669230745096,1
35483248,Carya illinoinensis,Pecan,-97.72588603883129,30.299916873039102,Juniperus ashei,Ashe juniper,-97.72583836843219,30.300024790300103,42.135703382063355,1
35491375,Carya illinoinensis,Pecan,-97.72588603883129,30.299916873039102,Ulmus americana,American elm,-97.7258371474135,30.3000359590663,46.09272932721602,1
35497149,Carya illinoinensis,Pecan,-97.72588603883129,30.299916873039102,Juniperus virginiana,Eastern red-cedar,-97.72593492712829,30.299944546336697,18.413076506705224,1
35525193,Carya illinoinensis,Pecan,-97.7666260951594,30.2414923371067,Ulmus crassifolia,Cedar elm,-97.7666403970129,30.241526287989203,13.180399465484388,1
35526851,Carya illinoinensis,Pecan,-97.7666260951594,30.2414923371067,Ulmus crassifolia,Cedar elm,-97.7666073580983,30.2415775517563,31.643285071776944,1
35527039,Carya illinoinensis,Pecan,-97.7666260951594,30.2414923371067,Ulmus crassifolia,Cedar elm,-97.7666561575423,30.2415375770783,19.030349326411283,1
35535475,Carya illinoinensis,Pecan,-97.7666260951594,30.2414923371067,Celtis laevigata,Sugarberry,-97.76659355436192,30.241576120177804,32.239831495489305,1
35536185,Carya illinoinensis,Pecan,-97.7666260951594,30.2414923371067,Celtis laevigata,Sugarberry,-97.7665816097974,30.241569060089102,31.304632870415066,1
35541684,Carya illinoinensis,Pecan,-97.7271748016053,30.298186431906398,Cercis canadensis,Eastern redbud,-97.7271659927338,30.298158171786103,10.676494773687242,1
35612710,Carya illinoinensis,Pecan,-97.73531586862141,30.274579724595,Ulmus americana,American elm,-97.7353604090893,30.2745648402392,15.046821209292366,1
35613582,Carya illinoinensis,Pecan,-97.73531586862141,30.274579724595,Quercus virginiana,Southern live oak,-97.73536033087669,30.274493577013,34.40832872623878,1
35616787,Carya illinoinensis,Pecan,-97.73531586862141,30.274579724595,Celtis laevigata,Sugarberry,-97.7353047055134,30.2744540545324,45.98073283436086,1
35616790,Carya illinoinensis,Pecan,-97.73531586862141,30.274579724595,Celtis laevigata,Sugarberry,-97.7353541984435,30.2745836914989,12.16256818891779,1
35616821,Carya illinoinensis,Pecan,-97.73531586862141,30.274579724595,Celtis laevigata,Sugarberry,-97.7353848508342,30.2745479810144,24.62623590171276,1
35631938,Carya illinoinensis,Pecan,-97.7365323916144,30.273975049007802,Sideroxylon lanuginosum,Gum bully,-97.7364672565293,30.2739132765485,30.479120898923142,1
35633000,Carya illinoinensis,Pecan,-97.7365323916144,30.273975049007802,Ulmus americana,American elm,-97.7364815466402,30.2738885929099,35.375225297198654,1
35633001,Carya illinoinensis,Pecan,-97.7365323916144,30.273975049007802,Ulmus americana,American elm,-97.7365074873291,30.273876054496498,36.956989281939954,1
35633138,Carya illinoinensis,Pecan,-97.7365323916144,30.273975049007802,Ulmus americana,American elm,-97.7366527491697,30.2739028435394,46.17141821437641,1
35633261,Carya illinoinensis,Pecan,-97.7365323916144,30.273975049007802,Ulmus americana,American elm,-97.73657955759529,30.2738625803464,43.638112933229955,1
35633327,Carya illinoinensis,Pecan,-97.7365323916144,30.273975049007802,Ulmus americana,American elm,-97.7366746361295,30.2739207329596,49.00093555081702,1
35633364,Carya illinoinensis,Pecan,-97.7365323916144,30.273975049007802,Ulmus americana,American elm,-97.73657694176771,30.273910356016003,27.459221564458176,1
35634168,Carya illinoinensis,Pecan,-97.7365323916144,30.273975049007802,Quercus virginiana,Southern live oak,-97.7364610071677,30.273887626230696,39.02538710598253,1
35634275,Carya illinoinensis,Pecan,-97.7365323916144,30.273975049007802,Quercus virginiana,Southern live oak,-97.73642414377451,30.274007042342802,36.04657071825355,1
35636907,Carya illinoinensis,Pecan,-97.7365323916144,30.273975049007802,Celtis laevigata,Sugarberry,-97.7366366831276,30.2739873291669,33.16220227437665,1
35637411,Carya illinoinensis,Pecan,-97.7365323916144,30.273975049007802,Celtis laevigata,Sugarberry,-97.7364655126611,30.2738885982253,37.92957415253289,1
35637575,Carya illinoinensis,Pecan,-97.7365323916144,30.273975049007802,Celtis laevigata,Sugarberry,-97.7364455625165,30.273861047834895,49.77979904138489,1
35665501,Carya illinoinensis,Pecan,-97.7440820976277,30.247291881469003,Juniperus ashei,Ashe juniper,-97.744079513052,30.247250051805302,15.281712558290325,1
35665627,Carya illinoinensis,Pecan,-97.7440820976277,30.247291881469003,Juniperus ashei,Ashe juniper,-97.74417246658251,30.2472827616894,28.67316224092838,1
35665628,Carya illinoinensis,Pecan,-97.7440820976277,30.247291881469003,Juniperus ashei,Ashe juniper,-97.7440699589337,30.247228295486103,23.510288399952643,1
35665725,Carya illinoinensis,Pecan,-97.7440820976277,30.247291881469003,Juniperus ashei,Ashe juniper,-97.7440546924563,30.247201006961898,34.25869403314842,1
35665977,Carya illinoinensis,Pecan,-97.7440820976277,30.247291881469003,Juniperus ashei,Ashe juniper,-97.7441584600855,30.247246311924,29.24913418566615,1
35666103,Carya illinoinensis,Pecan,-97.7440820976277,30.247291881469003,Juniperus ashei,Ashe juniper,-97.74408948917679,30.2472406823255,18.822790271422857,1
35666104,Carya illinoinensis,Pecan,-97.7440820976277,30.247291881469003,Juniperus ashei,Ashe juniper,-97.74398787558269,30.2472225659304,39.00208499676687,1
35666188,Carya illinoinensis,Pecan,-97.7440820976277,30.247291881469003,Juniperus ashei,Ashe juniper,-97.74406433418591,30.247231317428497,22.792691651917067,1
35666208,Carya illinoinensis,Pecan,-97.7440820976277,30.247291881469003,Juniperus ashei,Ashe juniper,-97.744002430851,30.2471983552925,42.36143145004941,1
35666217,Carya illinoinensis,Pecan,-97.7440820976277,30.247291881469003,Juniperus ashei,Ashe juniper,-97.74398805856801,30.2472169047405,40.32935106706569,1
35666349,Carya illinoinensis,Pecan,-97.7440820976277,30.247291881469003,Juniperus ashei,Ashe juniper,-97.7441542086849,30.2472973823392,22.814000867325664,1
35668567,Carya illinoinensis,Pecan,-97.7440820976277,30.247291881469003,Ulmus crassifolia,Cedar elm,-97.74402333305349,30.247264730688,21.001875145201463,1
35675314,Carya illinoinensis,Pecan,-97.7440820976277,30.247291881469003,Quercus virginiana,Southern live oak,-97.7441333493198,30.2471904124739,40.387524506669145,1
35677916,Carya illinoinensis,Pecan,-97.7440820976277,30.247291881469003,Celtis laevigata,Sugarberry,-97.744172776516,30.247264148174896,30.31529793493605,1
35679130,Carya illinoinensis,Pecan,-97.7440820976277,30.247291881469003,Juniperus virginiana,Eastern red-cedar,-97.74413799391621,30.247187315675603,42.017796011000094,1
35679638,Carya illinoinensis,Pecan,-97.7440820976277,30.247291881469003,Juniperus virginiana,Eastern red-cedar,-97.7441712969784,30.247202345904004,43.09455307956277,1
35679827,Carya illinoinensis,Pecan,-97.7440820976277,30.247291881469003,Juniperus virginiana,Eastern red-cedar,-97.74418185932508,30.2471959587677,47.04269458999442,1
35701426,Carya illinoinensis,Pecan,-97.74729134033241,30.2404420911134,Acer negundo,Box elder,-97.74742410916642,30.240448676746997,41.91350197733564,1
35734545,Carya illinoinensis,Pecan,-97.734521480714,30.2569655274296,Ulmus americana,American elm,-97.7345831927653,30.2568444432869,48.264072500032434,1
35749713,Carya illinoinensis,Pecan,-97.737322034298,30.2632665462224,Ulmus crassifolia,Cedar elm,-97.7371743605588,30.2632616564306,46.56551991597722,1
35754923,Carya illinoinensis,Pecan,-97.737322034298,30.2632665462224,Ulmus americana,American elm,-97.73739170394951,30.2631605845294,44.45465231592827,1
35755068,Carya illinoinensis,Pecan,-97.737322034298,30.2632665462224,Ulmus americana,American elm,-97.73735074555971,30.263221527195896,18.750363613229712,1
35778798,Carya illinoinensis,Pecan,-97.74699670707041,30.2702702370425,Celtis laevigata,Sugarberry,-97.74700584173719,30.2702920054073,8.446822861732107,1
35779419,Carya illinoinensis,Pecan,-97.74699670707041,30.2702702370425,Celtis laevigata,Sugarberry,-97.747027942215,30.2702910600803,12.432181267460797,1
35786794,Carya illinoinensis,Pecan,-97.71403193451349,30.2483699737077,Quercus muehlenbergii,Chinkapin oak,-97.71414551909359,30.2484289534207,41.764497958692935,1
35805436,Carya illinoinensis,Pecan,-97.7340834751376,30.2241477943551,Cercis canadensis,Eastern redbud,-97.7340916562446,30.224145072901695,2.763366614731101,1
35808802,Carya illinoinensis,Pecan,-97.7340834751376,30.2241477943551,Ulmus crassifolia,Cedar elm,-97.734139848963,30.2240854335643,28.867687941347846,1
35825649,Carya illinoinensis,Pecan,-97.6973387879952,30.358997616072198,Cercis canadensis,Eastern redbud,-97.69737365415159,30.3591074950072,41.560623809652064,1
35846327,Carya illinoinensis,Pecan,-97.75986321519129,30.2614484095385,Cercis canadensis,Eastern redbud,-97.7598070274807,30.261422998142198,19.985024556324483,1
35866790,Carya illinoinensis,Pecan,-97.7632971924914,30.2634697397166,Prunus mexicana,Mexican plum,-97.7633883696728,30.2635070105657,31.784538262578085,1
35866883,Carya illinoinensis,Pecan,-97.7632971924914,30.2634697397166,Prunus mexicana,Mexican plum,-97.76335165006941,30.263492706502902,19.095606166957175,1
35866884,Carya illinoinensis,Pecan,-97.7632971924914,30.2634697397166,Prunus mexicana,Mexican plum,-97.76340312966829,30.2635301565011,40.0004808952441,1
35872284,Carya illinoinensis,Pecan,-97.7632971924914,30.2634697397166,Ulmus crassifolia,Cedar elm,-97.76323739844021,30.263445046167003,20.883707997520045,1
35958709,Carya illinoinensis,Pecan,-97.75456187446821,30.2635138880016,Quercus virginiana,Southern live oak,-97.75469126280458,30.2634495575221,47.04183352215912,1
35977071,Carya illinoinensis,Pecan,-97.718813665896,30.2437575666143,Celtis occidentalis,Common hackberry,-97.71891514975029,30.2437380754458,32.76435593462456,1
35985321,Carya illinoinensis,Pecan,-97.718813665896,30.2437575666143,Salix babylonica,Weeping willow,-97.71874916384131,30.2436899666088,31.959716659762538,1
35992449,Carya illinoinensis,Pecan,-97.75096205488491,30.2567267446805,Ulmus crassifolia,Cedar elm,-97.75099710177,30.256656603042998,27.870072900053284,1
35998204,Carya illinoinensis,Pecan,-97.75096205488491,30.2567267446805,Ulmus americana,American elm,-97.75092240400869,30.256780732777198,23.324459333146617,1
36057248,Carya illinoinensis,Pecan,-97.734424799224,30.2516085087003,Quercus fusiformis,Texas live oak,-97.7343683042974,30.2517347868015,49.388335240273655,1
36082486,Carya illinoinensis,Pecan,-97.73441861625521,30.251472186508103,Quercus buckleyi,Texas red oak,-97.7345167090642,30.2514446653491,32.50191815736873,1
36097322,Carya illinoinensis,Pecan,-97.7327666739953,30.2504662519996,Quercus fusiformis,Texas live oak,-97.7328842686018,30.250470922002503,37.09750597361408,1
36109143,Carya illinoinensis,Pecan,-97.7412505532635,30.295248127921802,Salix nigra,Black willow,-97.7411302120556,30.295281118260103,39.77134434917011,1
36123502,Carya illinoinensis,Pecan,-97.7412505532635,30.295248127921802,Celtis laevigata,Sugarberry,-97.7413393195072,30.2952933231052,32.45995975448165,1
36179660,Carya illinoinensis,Pecan,-97.73660927523458,30.2739381573309,Sideroxylon lanuginosum,Gum bully,-97.7364672565293,30.2739132765485,45.655977214509974,1
36180722,Carya illinoinensis,Pecan,-97.73660927523458,30.2739381573309,Ulmus americana,American elm,-97.7364815466402,30.2738885929099,44.11797073674455,1
36180723,Carya illinoinensis,Pecan,-97.73660927523458,30.2739381573309,Ulmus americana,American elm,-97.7365074873291,30.273876054496498,39.26498084419599,1
36180860,Carya illinoinensis,Pecan,-97.73660927523458,30.2739381573309,Ulmus americana,American elm,-97.7366527491697,30.2739028435394,18.80362173153659,1
36180983,Carya illinoinensis,Pecan,-97.73660927523458,30.2739381573309,Ulmus americana,American elm,-97.73657955759529,30.2738625803464,29.117826291074344,1
36181046,Carya illinoinensis,Pecan,-97.73660927523458,30.2739381573309,Ulmus americana,American elm,-97.7366607742223,30.2738731097416,28.746883920991035,1
36181049,Carya illinoinensis,Pecan,-97.73660927523458,30.2739381573309,Ulmus americana,American elm,-97.7366746361295,30.2739207329596,21.55146505892058,1
36181086,Carya illinoinensis,Pecan,-97.73660927523458,30.2739381573309,Ulmus americana,American elm,-97.73657694176771,30.273910356016003,14.375018265381685,1
36182947,Carya illinoinensis,Pecan,-97.73660927523458,30.2739381573309,Quercus virginiana,Southern live oak,-97.7367017263567,30.2738435811849,45.15368647984199,1
36184629,Carya illinoinensis,Pecan,-97.73660927523458,30.2739381573309,Celtis laevigata,Sugarberry,-97.7366366831276,30.2739873291669,19.908694139319994,1
36185133,Carya illinoinensis,Pecan,-97.73660927523458,30.2739381573309,Celtis laevigata,Sugarberry,-97.7364655126611,30.2738885982253,48.769132575803845,1
36198455,Carya illinoinensis,Pecan,-97.7319158294092,30.2501967428928,Quercus fusiformis,Texas live oak,-97.7320296514732,30.2501356862758,42.22286116443613,1
36245860,Carya illinoinensis,Pecan,-97.72661398622259,30.3068655507161,Celtis laevigata,Sugarberry,-97.72661686565951,30.3068152772857,18.36279116578842,1
36248064,Carya illinoinensis,Pecan,-97.72661398622259,30.3068655507161,Broussonetia,Broussonetia,-97.72670537303259,30.306784540321804,41.25367246474204,1
36262567,Carya illinoinensis,Pecan,-97.72645662730991,30.29858504016,Quercus virginiana,Southern live oak,-97.72655037592541,30.298677983662,44.96277967191069,1
36326439,Carya illinoinensis,Pecan,-97.6909526724852,30.258924159194997,Celtis laevigata,Sugarberry,-97.6908991102475,30.258931800077,17.10660441911292,1
36363287,Carya illinoinensis,Pecan,-97.710704862187,30.2624264479671,Ulmus americana,American elm,-97.7106137474119,30.262436685145698,28.95198960851863,1
36367743,Carya illinoinensis,Pecan,-97.710704862187,30.2624264479671,Celtis laevigata,Sugarberry,-97.71058973793609,30.2623815989642,39.79455924519041,1
36382574,Carya illinoinensis,Pecan,-97.7400362543684,30.2948340323652,Sideroxylon lanuginosum,Gum bully,-97.74013477405208,30.294809924558802,32.25530072374473,1
36387748,Carya illinoinensis,Pecan,-97.7400362543684,30.2948340323652,Celtis laevigata,Sugarberry,-97.74008739854709,30.294758910315,31.789874618640212,1
36407734,Carya illinoinensis,Pecan,-97.72678591431671,30.307054585594603,Celtis laevigata,Sugarberry,-97.72681946235011,30.307062293443302,10.933881256468966,1
36408196,Carya illinoinensis,Pecan,-97.72678591431671,30.307054585594603,Celtis laevigata,Sugarberry,-97.72681845033821,30.3070660329426,11.065664191138021,1
36408403,Carya illinoinensis,Pecan,-97.72678591431671,30.307054585594603,Celtis laevigata,Sugarberry,-97.7268449057699,30.3070636545079,18.871916326176155,1
36409113,Carya illinoinensis,Pecan,-97.72678591431671,30.307054585594603,Prosopis glandulosa,Honey mesquite,-97.7268711279322,30.306999950565,33.43006778326871,1
36411000,Carya illinoinensis,Pecan,-97.72678591431671,30.307054585594603,Quercus stellata,Post oak,-97.72674541198481,30.306961597223502,36.24249806033157,1
36411094,Carya illinoinensis,Pecan,-97.72678591431671,30.307054585594603,Quercus stellata,Post oak,-97.72666359942369,30.307017911118496,40.780884010536845,1
36416335,Carya illinoinensis,Pecan,-97.72608830655442,30.2997989272431,Juniperus ashei,Ashe juniper,-97.72602812220622,30.299824518915802,21.13108330290059,1
36416452,Carya illinoinensis,Pecan,-97.72608830655442,30.2997989272431,Juniperus ashei,Ashe juniper,-97.7261745149739,30.299706398273695,43.32179754233961,1
36416913,Carya illinoinensis,Pecan,-97.72608830655442,30.2997989272431,Juniperus ashei,Ashe juniper,-97.72600709031859,30.299807588975895,25.77577056291398,1
36424489,Carya illinoinensis,Pecan,-97.72608830655442,30.2997989272431,Ulmus americana,American elm,-97.7261290181166,30.2997362220742,26.224622776234,1
36428269,Carya illinoinensis,Pecan,-97.72608830655442,30.2997989272431,Celtis laevigata,Sugarberry,-97.7260825033677,30.299776778413896,8.284342473079215,1
36433726,Carya illinoinensis,Pecan,-97.7271126528063,30.2982906713913,Salix nigra,Black willow,-97.72696390078829,30.298261546251503,48.04402236448353,1
36444783,Carya illinoinensis,Pecan,-97.7271126528063,30.2982906713913,Ulmus americana,American elm,-97.72700706385359,30.2983450996111,38.73509633439885,1
36455739,Carya illinoinensis,Pecan,-97.69093917106069,30.2762983907554,Quercus macrocarpa,Bur oak,-97.6908176935774,30.276344100188197,41.74695732249994,1
36536548,Carya illinoinensis,Pecan,-97.7640786981732,30.2664036461624,Quercus macrocarpa,Bur oak,-97.7641603584533,30.2664985753124,43.14349663343634,1
36620614,Carya illinoinensis,Pecan,-97.7104667866819,30.262081410397602,Ulmus crassifolia,Cedar elm,-97.7103188697834,30.2620995603376,47.076486540312224,1
36622485,Carya illinoinensis,Pecan,-97.7104667866819,30.262081410397602,Ulmus crassifolia,Cedar elm,-97.7103907087269,30.262156258289398,36.335241813276156,1
36622597,Carya illinoinensis,Pecan,-97.7104667866819,30.262081410397602,Ulmus crassifolia,Cedar elm,-97.71042026688471,30.261980235283197,39.71413925983289,1
36631775,Carya illinoinensis,Pecan,-97.7104667866819,30.262081410397602,Celtis laevigata,Sugarberry,-97.7105060841352,30.262035540964302,20.81699448591163,1
36712646,Carya illinoinensis,Pecan,-97.7265054563297,30.307480276149896,Celtis laevigata,Sugarberry,-97.72649957331998,30.307585412529804,38.399808807829764,1
